Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[88]     0.0    0.00    0.00     123         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [88]
                0.00    0.00     246/270         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [57]
                0.00    0.00     246/5646        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [11]
                0.00    0.00     246/246         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [67]
                0.00    0.00     123/123         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [87]
                0.00    0.00     123/1154        std::vector<int, std::allocator<int> >::begin() [17]
                0.00    0.00     123/1669        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [15]
                0.00    0.00     123/125         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [84]
                0.00    0.00     123/1143        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [18]
                0.00    0.00     123/510         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [35]
                0.00    0.00     123/145         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00      19/81          Graph::printGraph() const [194]
                0.00    0.00      19/81          Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) const [196]
                0.00    0.00      43/81          Graph::hasEulerCircuit() const [195]
[89]     0.0    0.00    0.00      81         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [89]
-----------------------------------------------
                0.00    0.00      19/76          Graph::printGraph() const [194]
                0.00    0.00      19/76          Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) const [196]
                0.00    0.00      19/76          Graph::hasEulerCircuit() const [195]
                0.00    0.00      19/76          std::vector<int, std::allocator<int> >::empty() const [112]
[90]     0.0    0.00    0.00      76         std::vector<int, std::allocator<int> >::end() const [90]
                0.00    0.00      76/152         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [79]
-----------------------------------------------
                0.00    0.00      19/76          Graph::printGraph() const [194]
                0.00    0.00      19/76          Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) const [196]
                0.00    0.00      19/76          Graph::hasEulerCircuit() const [195]
                0.00    0.00      19/76          std::vector<int, std::allocator<int> >::empty() const [112]
[91]     0.0    0.00    0.00      76         std::vector<int, std::allocator<int> >::begin() const [91]
                0.00    0.00      76/152         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [79]
-----------------------------------------------
                0.00    0.00      54/54          std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [124]
[92]     0.0    0.00    0.00      54         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [92]
-----------------------------------------------
                0.00    0.00      19/38          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [206]
                0.00    0.00      19/38          std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [233]
[93]     0.0    0.00    0.00      38         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [93]
-----------------------------------------------
                0.00    0.00      18/36          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [134]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [129]
[94]     0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [94]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [130]
[95]     0.0    0.00    0.00      36         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [95]
-----------------------------------------------
                0.00    0.00       9/27          __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [128]
                0.00    0.00      18/27          __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [117]
[96]     0.0    0.00    0.00      27         __gnu_cxx::new_allocator<std::pair<int, int> >::_M_max_size() const [96]
-----------------------------------------------
                0.00    0.00      26/26          std::allocator<int>::~allocator() [98]
[97]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<int>::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00       2/26          Graph::hasEulerCircuit() const [195]
                0.00    0.00       2/26          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [167]
                0.00    0.00      22/26          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [102]
[98]     0.0    0.00    0.00      26         std::allocator<int>::~allocator() [98]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<int>::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator<int>::allocator() [100]
[99]     0.0    0.00    0.00      22         __gnu_cxx::new_allocator<int>::new_allocator() [99]
-----------------------------------------------
                0.00    0.00       2/22          Graph::hasEulerCircuit() const [195]
                0.00    0.00      20/22          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [108]
[100]    0.0    0.00    0.00      22         std::allocator<int>::allocator() [100]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<int>::new_allocator() [99]
-----------------------------------------------
                0.00    0.00      22/22          void std::_Destroy<int*>(int*, int*) [106]
[101]    0.0    0.00    0.00      22         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [101]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [104]
[102]    0.0    0.00    0.00      22         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [102]
                0.00    0.00      22/26          std::allocator<int>::~allocator() [98]
-----------------------------------------------
                0.00    0.00       2/22          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [161]
                0.00    0.00      20/22          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [108]
[103]    0.0    0.00    0.00      22         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [103]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::~vector() [105]
[104]    0.0    0.00    0.00      22         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [104]
                0.00    0.00      22/145         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [80]
